-0.826183,-0.991474
-0.666576,-1.013096
-0.598347,-1.055823
-0.959263,-1.035418
-0.533151,-0.658354
-0.847910,-0.808521
-0.834232,-0.925131
-0.983721,-0.850820
-0.656730,-0.790583
-0.938203,-0.964346
-0.742396,-0.633650
-1.039865,-0.527825
-1.099068,-0.589950
-0.710489,-0.850329
-0.763945,-0.763318
-0.570667,-1.090129
-0.654791,-0.737243
-1.003225,-0.753139
-0.693066,-0.862488
-0.688557,-0.726217
-1.020842,-1.036467
-1.034737,-0.755073
-0.861598,-0.918458
-0.505894,-1.018328
-0.609041,-0.944097
-0.882674,-0.851437
-1.077747,-0.822539
-0.879262,-1.076815
-0.912489,-1.089751
-0.827144,-0.576434
-0.753069,-0.897811
-0.566563,-0.907860
-0.535053,-1.069787
-0.560999,-0.728119
-0.832275,-0.749556
-0.954336,-0.753117
-0.686022,-0.889073
-1.008190,-1.047620
-0.707531,-1.014084
-0.965948,-0.816572
-0.858181,-0.748622
-0.568009,-0.835928
-1.071161,-0.947271
-0.812743,-0.883649
-0.937022,-0.539887
-0.960083,-0.590091
-0.937698,-1.026646
-0.997951,-0.972751
-0.996433,-1.058950
-0.600870,-0.728708
-0.708506,-1.055206
-0.981825,-0.894528
-0.844278,-0.890016
-0.842148,-1.051809
-0.804100,-0.708096
-0.768381,-0.562281
-0.956718,-0.836390
-0.898209,-0.927879
-0.683660,-0.610953
-0.711529,-0.520682
-0.650840,-0.571612
-0.610773,-1.088537
-1.098258,-0.508724
-0.961288,-0.994691
-1.067675,-1.062158
-0.623400,-0.676180
-1.017364,-0.505225
-1.070708,-0.761642
-0.895241,-0.812857
-0.713451,-0.599341
-1.020953,-0.981832
-0.661622,-0.877671
-0.718221,-1.059831
-0.705550,-0.901882
-0.570784,-0.917079
-0.922564,-0.721624
-0.988691,-1.033337
0.889839,-0.986949
0.557938,-0.571449
0.718360,-1.009737
1.066393,-1.005040
1.014083,-1.050971
0.589735,-0.556625
0.887387,-0.805506
0.730519,-0.926064
0.695153,-0.790434
0.792104,-1.066469
1.031895,-1.026117
0.573700,-0.773656
0.772001,-1.097084
1.009265,-0.650563
0.881293,-1.079425
1.016099,-0.928868
0.633625,-0.525963
0.599682,-0.748015
0.564301,-1.033925
0.946945,-0.521616
0.615104,-0.563321
1.021759,-0.597509
0.731173,-0.947723
0.576426,-0.673674
0.961843,-0.731470
0.959858,-0.706262
0.942413,-0.566442
0.620082,-0.985586
1.036474,-1.070653
1.063850,-0.782234
0.549922,-0.620051
0.988898,-0.916453
0.953987,-0.511420
1.035532,-0.581713
0.554656,-0.717523
0.996671,-0.930241
0.819157,-0.681570
0.572250,-0.549670
1.070707,-0.951324
0.876656,-0.667450
1.017206,-0.863486
0.726288,-0.740381
0.670072,-0.753630
0.974033,-0.993454
0.875717,-0.662117
0.924312,-0.674361
0.817833,-0.786790
0.509186,-0.928181
0.801791,-0.555282
0.590106,-0.743554
0.827195,-0.513223
1.026206,-1.053648
0.905207,-0.501544
1.096682,-0.724086
0.647132,-0.726662
0.708464,-1.035662
0.509853,-0.665248
0.923957,-0.920075
0.681121,-0.802010
0.786471,-0.543162
0.635873,-0.989217
0.882477,-0.646294
0.923994,-0.708337
0.525525,-0.974216
0.836381,-0.984369
0.982231,-1.036423
0.602409,-0.691563
0.609929,-0.592384
0.906892,-0.993389
0.783530,-0.545976
0.979949,-0.608006
0.518362,-0.610198
0.826746,-0.657681
0.569727,-0.592133
0.640309,-0.743803
0.964705,-0.823818
0.966980,-0.852817
0.629887,-0.809026
0.538846,-0.944588
0.916758,-0.724773
0.771044,-0.801011
0.938804,-0.726548
0.607426,-0.551267
0.781068,-0.585682
0.555344,-0.535402
0.968342,-0.564707
0.956592,-0.613297
0.925095,-0.916663
0.829022,-0.605178
0.591204,-0.630669
0.751019,-0.544090
0.645512,-0.982001
0.703092,-0.824600
0.908973,-0.858062
0.930812,-0.874268
0.517165,-0.998144
1.024721,-0.644031
0.975308,-1.067853
0.904702,-0.943624
1.046465,-0.639954
0.620974,0.914807
0.895339,1.077566
0.801510,0.720434
0.660903,0.530532
0.615256,0.752108
0.999863,0.866275
0.708018,0.545375
0.984274,0.911110
0.820775,0.793247
0.553048,0.651587
1.018979,0.570213
0.753443,0.943700
1.026182,0.628751
0.975847,0.830884
0.785128,0.922312
0.690930,0.906102
0.737119,1.086269
0.883668,1.038629
0.706703,1.044571
1.069161,0.821958
0.696678,0.969024
0.588233,0.904696
1.014399,1.072507
0.715806,0.735174
0.765754,0.768854
0.886761,0.684733
0.839067,0.540204
0.528433,0.765249
0.668955,1.004279
1.096134,0.954083
0.826591,0.687064
0.760185,1.063710
0.673332,0.543852
1.002339,0.880035
1.088423,0.971500
0.601993,0.685101
0.840524,0.690226
1.089797,0.754923
0.662732,0.705603
0.990097,0.928486
0.974457,0.776859
0.513219,0.713524
0.817063,0.541651
0.978773,0.986018
1.045931,0.974906
0.840101,0.772522
0.561970,0.500286
0.736232,0.735302
0.544139,0.638570
0.515337,0.532562
0.510070,0.617330
0.717663,0.850594
0.807556,0.707460
0.505517,0.970288
0.913063,0.995614
0.798775,0.787520
0.672473,0.811993
1.001044,0.989536
0.853645,0.879816
0.875554,0.799575
0.754723,0.615655
1.072097,0.816693
0.615941,0.708329
1.051995,0.660080
0.846899,1.067332
0.692641,0.856969
0.584663,0.910304
0.607563,0.892219
0.517765,0.613080
0.762507,0.930828
0.508694,1.061282
0.618347,0.681167
0.773275,0.519391
0.570703,0.526920
0.899207,0.946257
0.826495,0.553930
1.061912,0.798592
0.870623,0.577853
1.006921,0.822618
0.737933,0.753819
0.789951,0.930574
0.510788,0.874614
0.740878,0.618351
0.666833,0.758643
0.731431,0.929340
0.589470,0.740125
0.890622,0.707818
0.921293,0.563897
0.727209,0.991996
0.590817,0.526416
0.838252,0.917312
0.580346,0.800164
0.615904,0.950970
0.878017,0.522825
0.673588,0.515950
0.776644,0.963539
0.946524,0.787432
0.738153,0.587402
0.905783,0.904985
0.846044,0.537214
-0.218916,0.451715
-0.075535,-0.916843
-0.855559,-0.671227
-0.703853,-0.098196
0.968758,-0.401129
-0.010142,0.096266
0.989911,0.257679
-0.903186,-0.623743
-0.239089,0.356871
-0.547660,0.339538
0.410037,0.374487
-0.115332,-0.101552
-0.667405,0.678510
0.189787,0.685206
0.028460,-0.656731
0.809254,0.809544
0.794984,-0.266282
0.892701,0.939425
0.062492,-0.811152
-0.158771,0.031250
-0.212281,0.831087
-0.872484,-0.222371
0.088766,-0.775670
0.153887,0.849677
0.581201,0.606227
0.189215,-0.008762
-0.019286,-0.926117
0.889686,0.313309
0.752392,0.079474
-0.001485,-0.219147
0.422742,-0.192231
-0.409603,0.217727
0.541487,-0.516902
0.157152,-0.396021
-0.328054,0.998381
0.635229,0.459665
0.829468,0.762746
-0.762706,-0.081766
0.987076,0.391181
-0.232089,0.568277
-0.002592,0.957126
-0.440485,0.978122
-0.968991,-0.550799
0.291431,0.783401
0.528675,-0.710054
-0.435746,-0.048583
0.097715,0.154650
-0.830856,-0.360798
0.637748,0.326296
0.243181,-0.690306
0.324677,-0.121590
0.769359,0.154145
-0.358844,-0.993347
-0.927622,-0.371768
0.397834,-0.159711
-0.803491,-0.604758
-0.202585,-0.243976
-0.626636,-0.171576
0.205225,0.664794
-0.388175,-0.266101
0.954740,0.176079
0.685317,0.052455
-0.669271,0.854461
0.691657,0.968477
0.180756,-0.065162
-0.721829,-0.494567
0.813249,-0.952471
0.659578,-0.545595
-0.945818,0.731956
0.082637,0.452017
-0.427754,0.279145
0.847259,0.369661
-0.964831,-0.779377
-0.801915,0.240393
0.885417,-0.190090
0.974293,0.840157
0.985988,0.659610
-0.107388,-0.683283
0.514070,-0.415731
-0.714806,-0.305174
0.519108,-0.436635
0.200259,0.332356
-0.389106,-0.140163
0.786761,-0.334923
-0.408206,-0.130602
-0.882907,0.164039
-0.851457,0.964352
-0.466300,-0.816288
-0.815025,-0.268215
0.424105,-0.929608
0.541695,0.398398
0.910549,0.527683
0.058007,-0.196838
0.844400,-0.427922
0.387431,-0.870405
0.266904,-0.093462
-0.307040,-0.532837
-0.761105,0.303854
0.327001,-0.974344
0.968931,0.918795
