0.5807,-0.5953,3
-0.5039,-0.3915,1
1.5608,1.6247,1
1.4422,-1.5549,1
1.9012,1.6046,1
0.6102,1.6845,1
-0.4223,-0.9085,2
0.3095,-0.4204,1
-0.5402,1.6956,1
-1.6394,0.3521,1
1.5232,-1.0672,3
-1.5166,0.4289,1
-1.2323,-0.0103,1
0.0550,-0.5681,1
-0.7844,-0.6669,2
-1.3785,1.9433,1
-0.7890,-0.4790,2
-0.9564,1.8305,1
0.2323,-0.7097,1
-0.8541,-0.3491,2
-0.6595,-0.8259,3
0.9399,-0.3425,3
0.1478,0.4253,1
-1.0197,-1.5197,2
-1.7420,-0.3041,1
1.1403,0.3174,2
-0.2930,1.5284,1
-0.6347,-1.4280,2
0.6032,0.8043,2
1.5366,1.9502,1
0.8221,-0.7093,3
1.0405,-1.7694,1
-0.3123,0.3784,1
0.3246,1.3587,1
-1.6066,1.6167,1
1.7953,0.7570,1
1.1405,-1.5360,3
-1.9933,-0.1707,1
-1.2965,-1.5675,3
0.6905,1.9691,1
0.3285,0.7912,1
1.1406,-0.1683,1
-0.3898,1.5194,1
0.5050,-0.1560,1
1.8802,0.2374,1
0.9512,0.0327,1
-1.6604,-0.8268,2
-0.7436,-0.8201,3
0.7452,-0.1166,1
1.0383,-1.4260,3
1.2816,0.9025,2
-1.1845,0.0431,1
0.5801,1.6532,1
0.7230,0.1583,1
0.2247,0.0384,1
-0.6570,-1.0104,2
1.2183,-0.6708,3
-0.4425,0.5856,3
-0.2739,-0.6691,1
0.3271,-1.6308,1
0.8972,1.6508,2
0.2586,-1.5337,1
1.4516,1.0464,3
-1.8360,-0.2306,1
0.7204,1.9940,1
1.5143,-0.6630,3
0.3408,-1.4447,1
0.3405,0.1128,1
1.5201,1.8389,1
0.5831,0.1660,1
0.2201,-0.9368,1
-1.2404,1.3218,3
-0.6579,0.7734,3
-0.4222,0.9374,3
1.9718,-0.3421,1
-1.5957,-0.8279,2
-0.1737,1.5129,1
-1.4224,-0.1467,1
-0.0855,-0.6266,1
-1.4178,1.9565,1
1.6192,0.1766,1
0.3068,0.9362,2
-0.5392,-1.7217,1
1.6611,-0.1439,1
1.6308,-0.1721,1
1.5945,0.2321,1
-1.1048,-1.9416,1
0.7512,-1.3640,2
0.7200,0.5505,2
0.5278,1.1327,2
-1.4984,0.7519,3
1.5386,-0.9412,3
-0.1025,0.5196,1
1.0297,0.1807,1
1.0994,-0.1886,1
-1.1731,-0.5941,2
1.7265,0.3011,1
0.1391,-0.9477,1
0.4049,1.7724,1
-1.9559,0.3002,1
-0.3601,0.8018,3
-0.5878,0.3404,1
-1.8793,-1.7621,1
1.1075,1.2676,2
1.9504,0.3670,1
0.6211,1.1939,2
1.5239,0.9205,2
-1.5147,-0.9405,2
0.0826,1.4644,1
0.2305,1.5086,1
-0.4889,-0.8516,2
1.5436,0.5607,2
0.6349,0.6814,2
-1.7543,-0.2111,1
-1.9628,-0.2607,1
-0.3598,-1.6396,1
-1.3510,1.8843,1
-0.0410,-1.6304,1
-1.6786,0.4522,1
0.4561,-1.3173,3
0.8910,0.1938,1
0.1277,-0.2626,1
1.7048,-1.6277,1
-0.4802,-1.3819,2
0.6024,-1.3447,3
0.0521,0.2955,1
-1.3044,0.9445,3
0.2597,-1.0964,1
-1.1168,-0.7750,2
0.9712,1.6811,2
-1.4323,0.5721,3
1.3126,-1.3002,3
-1.3817,-1.5955,1
-1.3947,-0.0757,1
0.3813,-1.4732,1
-0.1035,0.5788,1
-0.2279,1.2745,1
-0.4680,-0.4659,1
-0.3386,0.4173,1
-1.7569,-0.6115,1
1.5075,-0.0438,1
-1.0344,-0.7312,2
-1.8388,-0.1129,1
1.7291,0.4924,1
1.9150,-1.1263,1
-1.2437,0.7702,3
1.8931,-1.4577,1
-0.0256,0.0742,1
-1.0407,1.7357,1
-0.8309,1.9788,1
-0.9399,1.4862,3
1.5231,-1.5482,1
0.6858,-1.3870,3
0.2531,-1.6580,1
1.7447,-1.7430,1
-0.2369,-0.9866,1
0.3603,-1.0935,3
0.2321,0.8809,1
1.6379,1.8402,1
1.4611,-0.9907,3
-1.3272,0.0694,1
1.8407,-0.4076,1
-1.7227,-1.7218,1
0.6012,0.5313,2
1.4174,0.2760,1
-0.8927,-1.9609,1
-0.4327,0.3995,1
0.5696,-1.3685,3
-0.3538,-1.7306,1
-1.5416,1.7305,1
1.2494,-1.5967,3
-0.4733,-1.7561,1
-1.7443,-1.4787,1
1.5977,1.1224,3
1.2818,0.5398,2
1.2229,1.6471,2
-1.8227,-0.7856,1
0.0382,1.7840,1
0.7800,-0.5698,3
1.3620,-0.1114,1
-1.0468,-0.8619,2
-1.3862,0.6647,3
-0.1332,0.9204,1
1.3980,0.5182,2
1.4605,-0.2001,1
-0.2009,-0.9772,1
-1.8232,-0.7999,1
-1.0461,1.2384,3
0.3626,0.0184,1
-1.9594,-0.6197,1
-0.5508,0.3335,1
1.2611,0.9473,3
-0.6831,-1.1860,2
1.8940,-1.7880,1
-0.4064,1.6725,1
-0.1670,-0.5284,1
-0.2806,-0.3516,1
0.8202,0.6023,2
1.7051,-1.0351,1
0.0202,-0.9945,1
0.2239,0.4547,1
1.5657,-0.2842,1
1.5722,1.0327,2
0.4992,0.9268,2
1.9444,-1.4796,1
1.1895,0.3533,2
1.4574,-1.9273,1
-1.0746,0.8930,3
-0.3682,0.5980,1
-1.6434,-1.3818,1
-1.5384,0.8421,2
0.9002,0.4078,2
-1.7139,-0.0200,1
0.4860,-1.5208,1
-1.1021,-1.5764,2
0.9824,1.6130,2
0.5385,1.0704,2
1.7429,1.9958,1
1.5497,-0.3724,1
-1.6787,-0.0159,1
0.0984,0.4458,1
0.3303,-0.6540,1
-1.7221,-0.3679,1
-0.7417,-1.8819,1
-0.8346,-0.9840,2
-0.4070,1.9984,1
-1.6262,0.5369,1
1.2274,0.2798,1
-1.0261,-0.1705,1
-0.6815,0.1508,1
0.2813,-1.7508,1
0.0862,0.5795,1
-1.7012,0.8574,1
-1.5085,-1.8844,1
-0.8366,-0.7189,2
0.2589,0.8741,1
0.9674,1.2479,2
0.7464,0.4753,2
0.5211,1.4492,2
1.9234,-1.2323,1
1.3098,1.0490,2
-0.8580,-0.8649,2
-1.6798,-0.5660,1
-0.8695,-0.0745,1
0.0589,1.0889,1
-1.9967,-0.6522,1
-0.0540,-1.6847,1
0.4257,1.0616,2
-0.8149,-0.4173,2
-0.2260,-0.4939,1
-1.4863,-1.1841,2
1.5026,-0.0421,1
-0.9291,0.2782,1
-0.5033,1.4087,3
0.0381,-0.5324,1
1.8606,-0.5292,1
-1.4429,1.4169,3
-1.4985,-0.1574,1
0.9212,1.0276,2
-1.2099,-1.1984,2
1.4268,-0.6847,3
-0.8876,-1.1822,2
1.9331,-0.1112,1
-1.8121,1.3855,1
0.3681,-0.5764,1
1.6372,-0.7159,3
0.2541,-0.1588,1
-0.8137,0.3427,3
1.1801,-0.7360,3
0.7566,0.0541,1
1.8393,-0.5192,1
-0.2621,0.5932,1
-0.4056,0.5264,1
1.7291,0.7142,1
-0.7275,-0.9177,2
-1.7165,-1.2805,1
-1.2347,0.9736,3
-1.3360,-1.8401,1
0.4052,1.3400,2
1.1741,0.0966,1
-1.2553,-0.0641,1
1.6305,1.6738,1
1.3342,-0.7318,3
-1.0734,-1.0026,2
-0.0954,0.2699,1
-1.6940,0.5533,1
1.9916,1.3186,1
-0.4816,1.9826,1
-0.6120,0.3878,1
0.5215,-0.4381,1
-0.2909,0.3066,1
0.3775,-0.0629,1
-0.3609,-0.7287,2
1.4271,0.1979,1
1.9293,-1.8975,1
-0.4861,-1.5915,1
1.8179,-1.5998,1
-0.9046,-0.0814,1
0.5329,1.3066,2
1.3103,-0.1719,1
0.1843,1.5371,1
0.9943,-0.0854,1
1.4780,1.5538,1
-0.7700,0.9809,3
1.9794,0.9102,1
-1.0014,-1.5759,2
-1.4288,-1.7580,1
1.4624,-0.6626,3
0.3362,1.8703,1
1.5978,1.1806,2
0.4214,-0.6351,3
1.5515,-1.6409,1
0.6189,1.8372,1
0.9575,-0.9328,3
-0.5059,-0.9535,2
-1.8669,0.0452,1
1.1808,0.6164,2
0.6286,0.0788,1
1.9950,-1.5849,1
-1.3320,-1.9871,1
1.1691,0.4342,2
-0.7926,-0.0142,1
-0.8397,-1.3953,3
-1.3330,1.5622,3
1.1545,-0.9438,3
-1.4477,-0.8106,3
0.3743,-1.6299,1
-1.5618,0.9987,3
1.8395,0.9937,1
1.1111,1.6617,2
-0.4367,0.8309,3
-0.6196,-1.9617,1
-0.4434,-0.8014,2
-0.4300,-0.1344,1
0.6505,-0.9799,3
-1.2224,-0.4275,3
-1.0501,1.9467,1
1.7385,-1.6151,1
-1.3941,-1.7756,1
-0.1116,1.3355,1
1.1837,-1.1013,3
0.9133,0.2791,1
-1.3713,1.8357,1
0.9488,-0.5943,2
-1.1690,-1.9437,1
1.7694,-1.1661,1
1.8972,-0.2163,1
-1.6049,-0.4778,1
1.8916,0.1281,1
0.3819,-1.9835,1
-1.4662,1.2002,3
-0.4834,0.1135,1
0.5377,0.7423,2
-1.2427,-0.3090,1
-1.1575,0.5220,3
-0.0522,0.2915,1
-1.3744,0.1887,1
1.2501,0.5837,2
0.2595,0.4754,1
-0.5068,-1.1427,2
-1.9376,-0.6089,1
1.5304,0.9077,2
-0.7226,-0.5546,2
0.8602,0.2026,1
-0.1513,1.0451,1
-1.1066,-1.0071,2
-1.2279,-0.3815,2
0.4344,-1.1314,3
-0.3810,1.1281,3
0.9316,-1.3787,3
-1.7393,-1.3163,1
-1.2100,-1.7859,1
1.4328,-0.5085,3
-1.1821,-1.6483,2
1.8940,0.2004,1
-0.5079,1.0939,3
-0.6182,1.8660,1
1.4600,0.3004,1
-1.8780,1.9194,1
1.2594,0.8510,2
1.2541,1.1117,2
-1.3601,1.9017,1
-1.0666,1.3345,3
0.6722,-1.8476,1
0.6137,-1.9536,1
-0.3997,-0.4615,1
-0.4201,0.9203,3
1.1779,0.3803,2
-0.3554,0.5023,1
1.2393,-0.2382,1
-0.5447,-0.9841,2
-1.6450,-0.3442,1
1.4688,0.5892,2
-1.9259,-0.7386,1
-0.9689,1.8751,1
-1.8114,-0.5246,1
0.4400,1.0553,2
-1.4427,0.2332,1
-1.0250,1.8778,1
-0.6879,1.1171,3
-1.4998,-1.4276,2
0.7999,-1.0725,3
-0.9987,-1.6038,2
0.5372,-1.5297,1
-1.7746,-0.4986,1
-0.0399,-0.3100,1
-0.7667,-1.8700,1
1.4267,-1.3127,3
-1.9995,-0.3376,1
1.0766,0.9745,2
1.9145,1.4746,1
-0.2317,0.2745,1
-0.7221,1.2758,3
1.3767,-0.1871,1
0.7370,0.0383,1
-0.0277,1.9984,1
0.6831,-0.7683,3
0.4491,-1.3415,3
-1.5517,-1.3411,2
0.3253,1.7355,1
1.3194,1.6500,1
-1.1140,-0.5818,2
1.3801,0.6961,2
0.2703,0.0729,1
-0.3691,-1.1902,2
0.4929,0.7821,2
-0.9551,-0.5348,2
1.7269,1.9142,1
1.0962,-1.6375,3
-1.8722,0.6878,1
-1.8660,0.0072,1
1.6147,0.8932,3
-0.6300,0.2733,1
0.4010,-1.4564,1
-0.7551,0.1745,1
0.1272,-1.3326,1
1.0079,-0.2877,1
-0.8797,-0.5608,2
1.8912,-1.4646,1
1.3210,-1.3368,3
0.4864,-1.2028,3
-0.6983,-1.5881,2
-0.4647,-0.2181,1
-1.5350,-1.8171,1
-0.5324,-0.5722,2
1.2800,1.5550,2
1.8746,0.5629,1
-0.0657,1.6832,1
1.9082,1.5744,1
0.2447,0.8954,1
1.2689,-0.6182,3
0.3004,0.6835,1
-1.7749,-1.7812,1
-1.5768,-1.3162,2
-0.8351,0.1515,1
-1.9189,-0.5685,1
1.6647,-0.6940,1
-1.0393,1.2403,3
1.6959,1.1485,1
0.9665,-0.6068,3
0.9003,-1.3378,3
1.6314,0.9626,2
-1.2257,1.1877,3
1.6993,1.6109,1
0.8071,-1.2242,3
1.3428,-1.1432,3
1.4335,-1.4785,3
0.0872,-0.5177,1
-1.5760,-0.8219,2
0.3352,-1.8554,1
1.1418,1.0450,2
-0.6698,0.6763,3
0.2021,1.4507,1
1.2928,1.1499,2
-0.9327,-0.0430,1
-1.0067,-0.7001,2
0.3507,-1.2666,1
-0.9858,0.8205,3
0.9181,1.2445,2
1.9704,-0.4203,1
0.4160,-1.2785,3
-0.4762,0.0517,1
1.5941,-1.7462,1
-1.1478,1.5466,3
-0.2788,-1.3861,1
1.3659,-0.3929,1
-0.1325,1.9578,1
-1.1094,-1.0280,2
-0.6040,1.8901,1
1.0795,1.8605,1
-1.0923,0.2766,1
-0.2192,1.8003,1
-0.6698,1.3945,3
-1.6697,-1.7533,1
0.4803,-0.0321,1
0.5874,-0.6662,3
1.9943,1.2013,1
0.1347,-1.9081,1
1.0956,-0.5121,3
1.3010,-1.4325,3
-0.9139,-0.5249,2
1.5927,1.2559,2
-1.8490,-1.4138,1
-1.0368,-1.0835,2
-0.6781,1.3968,3
0.2945,-0.0157,1
-1.1258,-0.0214,1
1.4118,-1.8867,1
0.9213,1.2088,2
0.3210,0.5098,1
-0.4188,1.5959,1
1.1180,1.1886,2
-1.5449,1.3396,3
-0.8133,-1.6972,1
0.1649,-0.3752,1
-0.8890,1.9193,1
-0.6091,-1.2065,2
-1.1280,-1.7947,1
-1.5549,1.1266,3
-0.4939,-0.5524,2
1.1346,1.0289,2
0.2382,0.1468,1
-1.4022,0.6019,3
1.5435,1.7886,1
1.4057,-0.0465,1
0.6648,1.0645,2
1.9081,-1.5447,1
1.1300,-0.6726,3
0.4652,-0.2275,1
-0.9908,1.2787,3
0.0630,0.4133,1
0.7127,-1.3485,3
0.5510,-0.7507,3
-0.2711,-1.2072,1
-0.7904,-1.8015,1
0.3150,0.8633,2
1.3398,0.7713,2
-0.8419,-0.0987,1
1.1817,-1.6335,3
-1.6681,-0.6243,1
0.9298,1.4388,2
-1.4435,0.1515,1
-1.6700,-1.2975,1
0.7055,0.4313,2
-1.1304,1.6409,3
-1.0128,-0.0441,1
-1.8308,-0.7043,1
1.8066,0.4538,1
-1.2286,-0.3645,2
1.5087,-0.0326,1
-0.4753,-1.1029,3
-0.0461,-0.5464,1
1.0347,-0.2163,1
-0.6353,-1.5108,2
-1.5125,-0.6412,2
1.8088,0.3460,1
-0.0066,0.5152,1
0.9493,0.3218,2
-0.1935,1.0932,1
-0.9697,0.6019,3
-0.3702,-1.8735,1
-0.3320,0.0804,1
1.8578,-0.8849,1
0.7500,0.4798,2
-1.9264,0.9673,1
-0.9619,0.7762,3
1.9585,-1.2305,1
-1.8254,1.7188,1
0.8446,-0.4747,3
1.1500,0.5556,2
-0.5772,-1.8147,1
-1.4073,-0.1467,1
-0.7838,-0.2889,1
1.6234,-1.5389,1
0.5198,-1.4653,3
0.7750,-0.4273,3
-0.6238,-0.4688,2
0.4926,-0.2941,1
-0.0692,-1.4496,1
-1.5379,1.7004,1
-0.4046,-0.8768,2
0.8551,-0.2841,1
0.1953,0.9322,1
0.6506,0.5556,2
-0.4143,-0.9245,2
1.4882,1.8505,1
-1.8332,-0.7733,1
-0.3850,1.7193,1
0.7820,-0.3499,3
-0.5257,0.1122,1
0.7222,1.7076,1
-1.8446,0.5627,1
1.4420,-1.2421,3
-1.5603,1.4085,3
-0.1015,-1.0058,1
1.8920,-1.5176,1
1.4582,-1.3508,3
-1.4444,0.2642,1
1.3589,-0.9539,3
0.7127,0.5204,2
-0.2331,-0.7574,1
-0.0557,-0.6020,1
1.8376,-1.1599,1
-1.3368,-0.7202,2
-1.9557,1.1783,1
-1.4991,1.0702,3
-1.1920,0.5284,3
0.3418,1.0840,2
1.5949,0.4429,1
0.4981,-0.8444,3
1.5135,0.9224,2
-1.7635,-1.1333,1
1.5222,-1.2956,3
1.5658,-0.6325,2
1.0180,-0.5882,3
1.4643,-0.0873,1
-1.6070,0.7207,3
-0.0291,-0.9375,1
-0.1871,-1.3426,1
0.7011,1.1556,2
0.1097,0.6691,1
0.7608,0.9056,2
-1.1899,0.4279,2
1.6994,-0.0063,1
1.8684,-0.9884,1
1.2158,-1.5241,3
-0.3667,-1.1311,2
0.5792,0.8398,2
0.6091,-1.3473,3
-0.9181,1.3538,3
-1.2897,-0.5366,2
1.2610,-1.7757,1
0.6785,-0.9656,3
0.8004,-1.2663,3
-1.7102,-1.3978,1
1.1910,1.8179,1
-1.9949,-0.5487,1
1.5398,-1.9695,1
-1.8629,0.6397,1
-0.6082,1.7216,1
-0.1979,-1.5682,1
-1.1186,1.6928,1
0.8665,0.3714,2
1.2793,-0.8283,3
-0.3141,-0.5385,1
-0.8959,-1.3474,2
-1.0018,-1.3424,2
-0.2388,-1.8026,1
-0.6360,-1.6655,1
-0.3805,-0.2737,1
-0.7712,1.5284,3
0.3015,-1.5902,1
1.5986,1.2763,2
-0.0700,0.5556,1
-1.0049,-1.7585,1
-1.3375,-0.6544,2
-1.8523,0.3438,1
-0.9158,-1.8951,1
0.0512,-0.5311,1
-0.3421,1.0884,2
-1.0138,-1.6828,2
-1.2537,0.6188,3
-1.8008,0.2173,1
0.0235,-1.8526,1
-0.9805,-0.8575,2
-0.5230,-0.1950,1
0.5871,-0.0473,1
-1.6452,1.0369,3
0.3199,-0.9119,3
-1.3805,0.7460,3
-1.3546,1.7322,1
-1.8004,-1.5215,1
-1.8363,-1.3223,1
1.4040,0.7011,2
-0.8000,1.7206,1
1.2374,-0.8024,3
0.6205,1.7847,1
-1.6527,-1.8606,1
0.1791,0.4593,1
-0.5203,1.0788,3
1.8688,1.7242,1
0.5751,1.9238,1
1.9001,-1.9125,1
1.4425,1.4915,2
1.1322,-1.3086,3
1.9645,1.9289,1
0.6017,0.5494,2
1.1915,0.8967,2
0.8183,-0.9242,3
1.5331,0.5555,2
0.9940,0.4243,2
0.1872,-1.0006,1
-0.1413,-1.1005,1
0.2080,-1.6579,1
-0.7416,1.4743,3
-1.9706,1.4388,1
1.9980,0.0404,1
1.7513,-0.7681,1
1.6441,-1.9498,1
-0.0038,1.5833,1
1.4270,0.5773,2
-1.4180,-1.2355,2
-0.3392,0.6232,1
0.8270,-1.1688,3
1.4848,0.0896,1
-1.1661,0.1191,1
0.1120,0.1171,1
-0.0606,-0.1316,1
-1.3365,-0.4875,2
-1.5366,1.5087,1
0.8189,0.9357,2
1.5986,1.5177,1
-0.6223,-0.8214,2
-1.9436,-1.9944,1
1.0772,1.4904,2
-0.4278,-1.6757,1
1.5060,0.4363,1
1.4802,-1.6243,1
-1.3136,-0.9608,2
-0.0573,-0.4973,1
0.7824,-1.6784,1
0.1993,1.9202,1
0.3808,-0.7021,3
-0.8145,-0.6457,2
-1.1786,-1.5685,2
0.5470,0.0037,1
0.3916,-0.4903,1
-1.6467,-1.0100,2
-1.8166,-0.3236,1
-0.4739,1.6191,1
0.3775,0.4015,1
0.1645,-1.3992,1
-0.5306,0.9816,3
-0.0472,-1.8330,1
0.4417,-1.0116,3
0.4211,1.5354,1
0.7248,-0.0730,1
-0.5353,0.2803,1
-1.4197,0.4637,3
-1.2648,1.9898,1
0.3928,0.3672,1
-1.6281,-1.4683,1
0.2712,0.0011,1
-0.5316,1.9539,1
0.0199,0.3956,1
